0.00	0.50	0.72	0.44	0.79	0.43	0.59	0.16	0.67	0.48	0.65	0.47	0.65	0.65	0.68
0.00	0.50	0.87	0.92	0.12	0.38	0.67	0.43	0.73	0.43	0.16	0.56	0.67	0.50	0.64
0.00	0.50	0.00	0.00	0.50	0.50	0.50	0.50	0.50	0.50	0.74	0.05	0.24	0.73	0.02
0.00	0.50	0.80	0.70	0.91	0.90	0.88	0.85	0.92	0.45	0.99	0.54	0.98	0.07	0.96
0.00	0.50	0.50	0.50	0.33	0.93	0.50	0.50	0.84	0.00	0.99	0.66	0.37	0.20	0.35
0.00	0.50	0.50	0.50	0.99	0.39	0.59	0.47	0.50	0.50	0.97	0.54	0.00	0.40	0.00
0.00	0.50	0.00	0.00	0.00	0.00	0.50	0.50	0.50	0.50	0.00	0.00	0.00	0.00	0.00
0.00	0.50	0.50	0.50	0.00	0.00	0.50	0.50	0.50	0.50	0.00	0.00	0.00	0.37	0.00
0.00	0.50	0.00	0.64	0.61	0.58	0.12	0.15	0.35	0.86	0.00	0.00	0.09	0.67	0.10
0.00	0.50	0.37	0.70	0.36	0.56	0.41	0.48	0.53	0.47	0.52	0.51	0.50	0.51	0.49
0.00	0.50	0.97	0.48	0.00	0.33	0.00	0.49	0.99	0.51	0.97	0.49	0.00	0.58	0.00
0.00	0.50	0.00	0.47	0.00	0.00	0.75	0.44	0.68	0.39	0.00	0.37	0.58	0.44	0.00
0.00	0.50	0.81	0.46	0.86	0.50	0.80	0.46	0.81	0.44	0.84	0.44	0.83	0.43	0.82
0.00	0.50	0.17	0.58	0.53	0.50	0.50	0.53	0.81	0.53	0.59	0.50	0.48	0.55	0.53
0.00	0.50	0.93	0.53	0.00	0.54	0.00	0.00	0.96	0.50	0.92	0.52	0.00	0.64	0.00
0.00	0.50	0.40	0.64	0.62	0.55	0.64	0.66	0.66	0.68	0.68	0.33	0.55	0.64	0.45
0.00	0.50	0.53	0.50	0.53	0.50	0.50	0.49	0.50	0.48	0.51	0.46	0.50	0.53	0.53
0.00	0.50	0.53	0.51	0.49	0.52	0.51	0.52	0.46	0.50	0.51	0.47	0.48	0.52	0.46
0.00	0.50	0.52	0.51	0.50	0.50	0.51	0.49	0.51	0.48	0.48	0.49	0.51	0.49	0.50
0.00	0.50	0.54	0.50	0.57	0.48	0.55	0.46	0.56	0.47	0.62	0.49	0.56	0.54	0.57
0.00	0.50	0.51	0.50	0.52	0.50	0.51	0.51	0.51	0.52	0.50	0.06	0.51	0.48	0.49
0.00	0.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.00	0.50	0.00	0.00	0.00	0.76	0.81	0.00	0.00	0.00	0.51	0.52	0.00	0.00	0.50
0.00	0.50	0.50	0.50	0.00	0.00	0.00	0.00	0.50	0.50	0.00	0.00	0.00	0.00	0.00
0.50	0.50	0.50	0.50	0.50	0.50	0.50	0.50	0.50	0.50	0.50	0.50	0.50	0.50	0.50
0.50	0.50	0.00	0.00	0.00	0.00	0.50	0.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.50	0.50	0.50	0.50	0.50	0.50	0.50	0.50	0.50	0.50	0.50	0.50	0.00	0.00	0.50
0.00	0.50	0.81	0.18	0.50	0.50	0.50	0.50	0.67	0.64	0.71	0.70	0.46	0.76	0.68
0.00	0.50	0.50	0.50	0.00	0.19	0.00	0.76	0.54	0.38	0.00	0.32	0.56	0.20	0.00
0.00	0.50	0.59	0.42	0.50	0.50	0.50	0.50	0.50	0.50	0.50	0.50	0.56	0.40	0.50
0.00	0.50	0.00	0.00	0.00	0.00	0.00	0.09	0.67	0.61	0.73	0.54	0.61	0.53	0.68
0.50	0.50	0.00	0.00	0.00	0.00	0.50	0.50	0.50	0.50	0.00	0.00	0.00	0.00	0.50
0.00	0.50	0.00	0.00	0.25	0.00	0.00	0.00	0.00	0.77	0.50	0.50	0.62	0.00	0.00
0.00	0.50	0.00	0.00	0.50	0.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.50
0.50	0.50	0.00	0.00	0.00	0.00	0.50	0.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.50	0.50	0.00	0.00	0.50	0.50	0.50	0.50	0.50	0.50	0.50	0.50	0.50	0.50	0.00
0.00	0.50	0.50	0.50	0.50	0.50	0.50	0.50	0.50	0.50	0.00	0.33	0.58	0.63	0.50
0.00	0.50	0.00	0.45	0.00	0.00	0.00	0.00	0.00	0.66	0.91	0.88	0.00	0.00	0.00
0.00	0.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.00	0.00	0.00	0.00
0.00	0.50	0.68	0.00	0.00	0.00	0.46	0.00	0.00	0.98	0.87	0.31	0.00	0.10	0.45
0.50	0.50	0.50	0.50	0.50	0.50	0.50	0.50	0.50	0.50	0.50	0.50	0.00	0.00	0.00
0.00	0.50	0.50	0.50	0.50	0.50	0.50	0.50	0.08	0.00	0.50	0.50	0.00	0.00	0.50
0.50	0.50	0.50	0.50	0.00	0.00	0.00	0.00	0.00	0.00	0.50	0.50	0.00	0.00	0.00
0.00	0.50	0.00	0.00	0.00	0.58	0.64	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.00	0.50	0.50	0.25	0.50	0.50	0.49	0.00	0.50	0.50	0.50	0.50	0.50	0.50	0.50
0.50	0.50	0.00	0.00	0.00	0.00	0.00	0.00	0.50	0.50	0.00	0.00	0.00	0.00	0.50
0.00	0.50	0.00	0.20	0.50	0.50	0.00	0.82	0.06	0.00	0.50	0.50	0.50	0.50	0.50
0.50	0.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.50	0.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.50	0.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.50	0.50	0.00	0.00	0.50
0.50	0.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.50	0.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.50	0.50	0.50	0.50	0.00	0.00	0.50	0.50	0.00	0.00	0.50	0.50	0.00	0.00	0.50
0.50	0.50	0.50	0.50	0.00	0.00	0.00	0.00	0.50	0.50	0.50	0.50	0.00	0.00	0.50
0.50	0.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.50	0.50	0.50	0.50	0.50	0.50	0.50	0.50	0.50	0.50	0.50	0.50	0.50	0.50	0.50
0.50	0.50	0.00	0.00	0.00	0.00	0.00	0.00	0.50	0.50	0.50	0.50	0.00	0.00	0.50
0.00	0.50	0.84	0.00	0.96	0.12	0.91	0.52	0.88	0.55	0.93	0.87	0.85	0.59	0.88
0.00	0.50	0.69	0.58	0.71	0.54	0.63	0.62	0.62	0.57	0.60	0.63	0.62	0.68	0.54
0.00	0.50	0.53	0.42	0.48	0.53	0.54	0.49	0.49	0.59	0.53	0.50	0.56	0.45	0.53
0.00	0.50	0.63	0.68	0.50	0.50	0.35	0.00	0.50	0.50	0.54	0.46	0.50	0.50	0.50
0.00	0.50	0.71	0.25	0.50	0.50	0.50	0.50	0.73	0.76	0.79	0.50	0.50	0.50	0.50
0.00	0.50	0.50	0.50	0.00	0.56	0.94	0.49	0.50	0.50	0.00	0.29	0.00	0.60	0.00
0.00	0.50	0.50	0.50	0.50	0.50	0.50	0.50	0.50	0.50	0.50	0.50	0.00	0.00	0.00
0.50	0.50	0.50	0.50	0.50	0.50	0.50	0.50	0.50	0.50	0.50	0.50	0.50	0.50	0.50
0.00	0.50	0.50	0.50	0.50	0.50	0.00	0.00	0.00	0.00	0.50	0.50	0.00	0.44	0.50
0.00	0.50	0.50	0.50	0.50	0.50	0.50	0.50	0.00	0.00	0.50	0.50	0.00	0.69	0.44
0	0.5	0.57	0.51	0.59	0.54	0.66	0.51	0.63	0.55	0.65	0.55	0.63	0.54	0.60
0	0.50	0.35	0.30	0.30	0.34	0.36	0.31	0.44	0.37	0.36	0.32	0.33	0.34	0.33
